tourney_date,surface,winner_name,loser_name
20250716,Hard,Casper Ruud,Dominic Stricker
20250717,Hard,Francisco Comesana,Roberto Carballes Baena
20250717,Hard,Juan Manuel Cerundolo,David Goffin
20250717,Hard,Arthur Cazaux,Tomas Martin Etcheverry
20250717,Hard,Alexander Bublik,Aleksandr Shevchenko
20250717,Hard,Jerome Kym,Francesco Passaro
20250718,Hard,Ignacio Buse,Roman Andres Burruchaga
20250718,Hard,Juan Manuel Cerundolo,Casper Ruud
20250718,Hard,Alexander Bublik,Francisco Comesana
20250718,Hard,Arthur Cazaux,Jerome Kym
20250719,Hard,Juan Manuel Cerundolo,Ignacio Buse
20250719,Hard,Alexander Bublik,Arthur Cazaux
20250720,Hard,Alexander Bublik,Juan Manuel Cerundolo
20250713,Hard,Murphy Cassone,Evan Zhu
20250713,Hard,Nicolas Mejia,Isaiah Strode
20250713,Hard,Govind Nanda,Strong Kirchheimer
20250713,Hard,Taha Baadi,Yasutaka Uchiyama
20250713,Hard,Wu Yibing,Braden Shick
20250713,Hard,Mark Lajal,Luca Lemaitre
20250713,Hard,Bernard Tomic,Elijah Strode
20250713,Hard,Alan Magadan,Moerani Bouzige
20250714,Hard,Nicolas Mejia,Murphy Cassone
20250714,Hard,Govind Nanda,Taha Baadi
20250714,Hard,Alan Magadan,Mark Lajal
20250714,Hard,Wu Yibing,Bernard Tomic
20250715,Hard,Aleksandar Kovacevic,Hady Habib
20250715,Hard,Emilio Nava,Aleksandar Vukic
20250715,Hard,Juan Pablo Ficovich,Alibek Kachmazov
20250715,Hard,Alex Hernandez,Taro Daniel
20250716,Hard,Daniel Altmaier,Mitchell Krueger
20250716,Hard,Tristan Schoolkate,Wu Yibing
20250716,Hard,Govind Nanda,Colton Smith
20250716,Hard,Bu Yunchaokete,Alan Magadan
20250716,Hard,Nishesh Basavareddy,Nicolas Mejia
20250716,Hard,James Duckworth,Adrian Mannarino
20250716,Hard,Adam Walton,Rodrigo Pacheco Mendez
20250716,Hard,Luis Carlos Alvarez,James McCabe
20250717,Hard,Emilio Nava,Bu Yunchaokete
20250717,Hard,Juan Pablo Ficovich,Quentin Halys
20250717,Hard,Denis Shapovalov,Govind Nanda
20250717,Hard,Andrey Rublev,Alex Hernandez
20250717,Hard,Aleksandar Kovacevic,Luis Carlos Alvarez
20250717,Hard,James Duckworth,Alejandro Davidovich Fokina
20250717,Hard,Tristan Schoolkate,Daniel Altmaier
20250717,Hard,Adam Walton,Nishesh Basavareddy
20250718,Hard,Denis Shapovalov,Tristan Schoolkate
20250718,Hard,Adam Walton,James Duckworth
20250718,Hard,Andrey Rublev,Emilio Nava
20250718,Hard,Aleksandar Kovacevic,Juan Pablo Ficovich
20250719,Hard,Denis Shapovalov,Adam Walton
20250719,Hard,Aleksandar Kovacevic,Andrey Rublev
20250720,Hard,Denis Shapovalov,Aleksandar Kovacevic
20250719,Hard,Pablo Llamas Ruiz,Kyrian Jacquet
20250719,Hard,Vilius Gaubas,Federico Arnaboldi
20250719,Hard,Giulio Zeppieri,Federico Coria
20250719,Hard,Luca Van Assche,Marco Cecchinato
20250719,Hard,Andrea Pellegrino,Vitaliy Sachko
20250719,Hard,Titouan Droguet,Niels McDonald
20250719,Hard,Luka Mikrut,Marco Trungelliti
20250719,Hard,Alvaro Guillen Meza,Ugo Blanchet
20250720,Hard,Giulio Zeppieri,Luca Van Assche
20250720,Hard,Titouan Droguet,Vilius Gaubas
20250720,Hard,Pablo Llamas Ruiz,Andrea Pellegrino
20250720,Hard,Vit Kopriva,Raphael Collignon
20250720,Hard,Alvaro Guillen Meza,Luka Mikrut
20250720,Hard,Francesco Passaro,Matej Dodig
20250721,Hard,Carlos Taberner,Pierre-Hugues Herbert
20250721,Hard,Chun-Hsin Tseng,Giulio Zeppieri
20250721,Hard,Pablo Llamas Ruiz,Kamil Majchrzak
20250721,Hard,Terence Atmane,Dusan Lajovic
20250721,Hard,Titouan Droguet,Cristian Garin
20250721,Hard,Nikoloz Basilashvili,Roberto Carballes Baena
20250721,Hard,Mariano Navone,Tomas Barrios Vera
20250721,Hard,Stan Wawrinka,Alvaro Guillen Meza
20250722,Hard,Camilo Ugo Carabelli,Francesco Passaro
20250722,Hard,Pablo Llamas Ruiz,Terence Atmane
20250722,Hard,Jesper de Jong,Mili Poljicak
20250722,Hard,Dino Prizmic,Elmer Moller
20250723,Hard,Jesper de Jong,Mariano Navone
20250723,Hard,Carlos Taberner,Francisco Cerundolo
20250723,Hard,Titouan Droguet,Vit Kopriva
20250723,Hard,Dino Prizmic,Nikoloz Basilashvili
20250723,Hard,Luciano Darderi,Chun-Hsin Tseng
20250723,Hard,Damir Dzumhur,Stan Wawrinka
20250724,Hard,Camilo Ugo Carabelli,Pablo Llamas Ruiz
20250724,Hard,Carlos Taberner,Jesper de Jong
20250724,Hard,Luciano Darderi,Dino Prizmic
20250724,Hard,Damir Dzumhur,Titouan Droguet
20250725,Hard,Luciano Darderi,Camilo Ugo Carabelli
20250725,Hard,Carlos Taberner,Damir Dzumhur
20250726,Hard,Luciano Darderi,Carlos Taberner
20250719,Hard,Thiago Monteiro,Neil Oberleitner
20250719,Hard,Yannick Hanfmann,Albert Ramos-Vinolas
20250719,Hard,Jan-Lennard Struff,Nico Hipfl
20250719,Hard,Facundo Bagnis,Henrique Rocha
20250719,Hard,Andrej Martin,Juan Carlos Prado Angelo
20250719,Hard,Jurij Rodionov,Sandro Kopp
20250719,Hard,Norbert Gombos,Martin Landaluce
20250719,Hard,Radu Albot,Jerome Kym
20250720,Hard,Yannick Hanfmann,Andrej Martin
20250720,Hard,Facundo Bagnis,Thiago Monteiro
20250720,Hard,Jan-Lennard Struff,Jurij Rodionov
20250720,Hard,Norbert Gombos,Radu Albot
20250721,Hard,Aleksandr Shevchenko,Daniel Elahi Galan
20250721,Hard,Francisco Comesana,Tristan Boyer
20250721,Hard,Marton Fucsovics,Joel Josef Schwaerzler
20250721,Hard,Norbert Gombos,Hugo Gaston
20250721,Hard,Arthur Rinderknech,Facundo Bagnis
20250722,Hard,Yannick Hanfmann,Lukas Neumayer
20250722,Hard,Botic Van De Zandschulp,Nicolas Jarry
20250722,Hard,Jan-Lennard Struff,Sebastian Ofner
20250722,Hard,Arthur Cazaux,Ignacio Buse
20250722,Hard,Filip Misolic,Tomas Martin Etcheverry
20250722,Hard,Thiago Agustin Tirante,Jaime Faria
20250722,Hard,Thiago Seyboth Wild,Justin Engel
20250723,Hard,Arthur Rinderknech,Norbert Gombos
20250723,Hard,Yannick Hanfmann,Sebastian Baez
20250723,Hard,Arthur Cazaux,Francisco Comesana
20250723,Hard,Jan-Lennard Struff,Pedro Martinez
20250723,Hard,Botic Van De Zandschulp,Filip Misolic
20250723,Hard,Aleksandr Shevchenko,Marton Fucsovics
20250723,Hard,Alexander Bublik,Thiago Agustin Tirante
20250723,Hard,Thiago Seyboth Wild,Roberto Bautista Agut
20250724,Hard,Arthur Rinderknech,Yannick Hanfmann
20250724,Hard,Arthur Cazaux,Jan-Lennard Struff
20250724,Hard,Alexander Bublik,Aleksandr Shevchenko
20250724,Hard,Botic Van De Zandschulp,Thiago Seyboth Wild
20250725,Hard,Arthur Cazaux,Arthur Rinderknech
20250725,Hard,Alexander Bublik,Botic Van De Zandschulp
20250726,Hard,Alexander Bublik,Arthur Cazaux
20250719,Hard,Colton Smith,Andrew Fenty
20250719,Hard,Tyler Zink,Taro Daniel
20250719,Hard,Murphy Cassone,Thai-Son Kwiatkowski
20250719,Hard,Beibit Zhukayev,James McCabe
20250719,Hard,Wu Yibing,Mitchell Krueger
20250719,Hard,Rinky Hijikata,Adhithya Ganesan
20250719,Hard,Billy Harris,Marek Gengel
20250719,Hard,Andrea Vavassori,Alfredo Perez
20250720,Hard,Zachary Svajda,Bernard Tomic
20250720,Hard,Yosuke Watanuki,Jake Fellows
20250720,Hard,Colton Smith,Tyler Zink
20250720,Hard,Moerani Bouzige,Govind Nanda
20250720,Hard,Corentin Moutet,Karue Sell
20250720,Hard,Murphy Cassone,Rinky Hijikata
20250720,Hard,Beibit Zhukayev,Andrea Vavassori
20250720,Hard,Zachary Svajda,Yosuke Watanuki
20250720,Hard,Wu Yibing,Corentin Moutet
20250720,Hard,Billy Harris,Moerani Bouzige
20250721,Hard,Fabian Marozsan,Benjamin Bonzi
20250721,Hard,Matteo Arnaldi,Daniel Altmaier
20250721,Hard,Ethan Quinn,Christopher O'Connell
20250721,Hard,Daniel Evans,Zizou Bergs
20250721,Hard,Alexandre Muller,Beibit Zhukayev
20250721,Hard,Mackenzie McDonald,Colton Smith
20250721,Hard,Cameron Norrie,Billy Harris
20250721,Hard,Reilly Opelka,Murphy Cassone
20250721,Hard,Learner Tien,Emilio Nava
20250721,Hard,Yoshihito Nishioka,Jenson Brooksby
20250721,Hard,Aleksandar Vukic,Giovanni Mpetshi Perricard
20250722,Hard,Brandon Nakashima,Ethan Quinn
20250722,Hard,Bu Yunchaokete,David Goffin
20250722,Hard,Zachary Svajda,Miomir Kecmanovic
20250722,Hard,Wu Yibing,Gael Monfils
20250722,Hard,Cameron Norrie,Lorenzo Musetti
20250722,Hard,Aleksandar Kovacevic,Quentin Halys
20250722,Hard,Jaume Munar,Marcos Giron
20250722,Hard,Gabriel Diallo,Fabian Marozsan
20250722,Hard,Ben Shelton,Mackenzie McDonald
20250722,Hard,Daniel Evans,Alex Michelsen
20250722,Hard,Corentin Moutet,Alexandre Muller
20250723,Hard,Jiri Lehecka,Zachary Svajda
20250723,Hard,Wu Yibing,Alexei Popyrin
20250723,Hard,Daniil Medvedev,Reilly Opelka
20250723,Hard,Matteo Arnaldi,Lorenzo Sonego
20250723,Hard,Alex de Minaur,Bu Yunchaokete
20250723,Hard,Taylor Fritz,Aleksandar Vukic
20250723,Hard,Learner Tien,Andrey Rublev
20250723,Hard,Flavio Cobolli,Yoshihito Nishioka
20250723,Hard,Alejandro Davidovich Fokina,Jaume Munar
20250724,Hard,Frances Tiafoe,Aleksandar Kovacevic
20250724,Hard,Brandon Nakashima,Cameron Norrie
20250724,Hard,Daniil Medvedev,Wu Yibing
20250724,Hard,Corentin Moutet,Daniel Evans
20250724,Hard,Alex de Minaur,Jiri Lehecka
20250724,Hard,Alejandro Davidovich Fokina,Learner Tien
20250724,Hard,Ben Shelton,Gabriel Diallo
20250724,Hard,Frances Tiafoe,Flavio Cobolli
20250725,Hard,Taylor Fritz,Matteo Arnaldi
20250725,Hard,Corentin Moutet,Daniil Medvedev
20250725,Hard,Alex de Minaur,Brandon Nakashima
20250726,Hard,Ben Shelton,Frances Tiafoe
20250726,Hard,Alejandro Davidovich Fokina,Taylor Fritz
20250727,Hard,Alex de Minaur,Corentin Moutet
20250727,Hard,Alejandro Davidovich Fokina,Ben Shelton
20250727,Hard,Alex de Minaur,Alejandro Davidovich Fokina
20250719,Hard,Taylor Townsend,Camila Osorio
20250719,Hard,Emiliana Arango,Anastasia Zakharova
20250719,Hard,Alana Smith,Polina Kudermetova
20250719,Hard,Clervie Ngounoue,Kimberly Birrell
20250719,Hard,Caroline Dolehide,Cristina Bucsa
20250720,Hard,Kamilla Rakhimova,Varvara Lepchenko
20250720,Hard,Aliaksandra Sasnovich,Anna Blinkova
20250720,Hard,Taylor Townsend,Emiliana Arango
20250720,Hard,Yuliia Starodubtseva,Rebecca Marino
20250720,Hard,Kamilla Rakhimova,Clervie Ngounoue
20250720,Hard,Caroline Dolehide,Aliaksandra Sasnovich
20250720,Hard,Yuliia Starodubtseva,Alana Smith
20250721,Hard,Victoria Mboko,Anastasia Potapova
20250721,Hard,Leylah Fernandez,Maya Joint
20250721,Hard,Maria Sakkari,Katie Boulter
20250721,Hard,Magdalena Frech,Yuliia Starodubtseva
20250722,Hard,Magda Linette,Danielle Collins
20250722,Hard,Taylor Townsend,Tatjana Maria
20250722,Hard,Caroline Dolehide,McCartney Kessler
20250722,Hard,Sofia Kenin,Hailey Baptiste
20250722,Hard,Anna Kalinskaya,Kamilla Rakhimova
20250722,Hard,Emma Raducanu,Marta Kostyuk
20250722,Hard,Naomi Osaka,Yulia Putintseva
20250722,Hard,Venus Williams,Peyton Stearns
20250723,Hard,Anna Kalinskaya,Magda Linette
20250723,Hard,Clara Tauson,Caroline Dolehide
20250723,Hard,Maria Sakkari,Emma Navarro
20250724,Hard,Elena Rybakina,Victoria Mboko
20250724,Hard,Emma Raducanu,Naomi Osaka
20250724,Hard,Taylor Townsend,Sofia Kenin
20250724,Hard,Leylah Fernandez,Jessica Pegula
20250724,Hard,Magdalena Frech,Venus Williams
20250725,Hard,Emma Raducanu,Maria Sakkari
20250725,Hard,Leylah Fernandez,Taylor Townsend
20250725,Hard,Elena Rybakina,Magdalena Frech
20250725,Hard,Anna Kalinskaya,Clara Tauson
20250726,Hard,Leylah Fernandez,Elena Rybakina
20250726,Hard,Anna Kalinskaya,Emma Raducanu
20250727,Hard,Leylah Fernandez,Anna Kalinskaya
20250726,Hard,Kamilla Rakhimova,Astra Sharma
20250726,Hard,Varvara Gracheva,Maddison Inglis
20250726,Hard,Katie Volynets,Jodie Burrage
20250726,Hard,Aoi Ito,Aliaksandra Sasnovich
20250726,Hard,Viktoriya Tomova,Katherine Sebov
20250726,Hard,Wang Yafan,Rebeka Masarova
20250726,Hard,Laura Siegemund,Nao Hibino
20250726,Hard,Bernarda Pera,Madison Brengle
20250726,Hard,Cristina Bucsa,Priscilla Hon
20250726,Hard,Leolia Jeanjean,Cadence Brace
20250726,Hard,Louisa Chirico,Talia Gibson
20250726,Hard,Antonia Ruzic,Dasha Plekhanova
20250726,Hard,Elsa Jacquemot,Carol Zhao
20250726,Hard,Whitney Osuigwe,Aleksandra Krunic
20250726,Hard,Ariana Arseneault,Destanee Aiava
20250726,Hard,Guo Hanyu,Mihaela Buzarnescu
20250727,Hard,Jaqueline Cristian,Marina Stakusic
20250727,Hard,Aoi Ito,Katie Volynets
20250727,Hard,Suzan Lamens,Polina Kudermetova
20250727,Hard,Marketa Vondrousova,Alexandra Eala
20250727,Hard,Jessica Bouzas Maneiro,Louisa Chirico
20250727,Hard,Zhu Lin,Varvara Gracheva
20250727,Hard,Victoria Mboko,Kimberly Birrell
20250727,Hard,Veronika Kudermetova,Cristina Bucsa
20250727,Hard,Camila Osorio,Bernarda Pera
20250727,Hard,Danielle Collins,Viktoriya Tomova
20250727,Hard,Bianca Andreescu,Barbora Krejcikova
20250728,Hard,Hailey Baptiste,Whitney Osuigwe
20250728,Hard,Rebecca Marino,Elsa Jacquemot
20250728,Hard,Yuliia Starodubtseva,Wang Yafan
20250728,Hard,Guo Hanyu,Yulia Putintseva
20250728,Hard,Laura Siegemund,Tatjana Maria
20250728,Hard,Kamilla Rakhimova,Kayla Cross
20250728,Hard,Anna Blinkova,Caroline Dolehide
20250728,Hard,Emma Raducanu,Elena-Gabriela Ruse
20250728,Hard,Eva Lys,Leolia Jeanjean
20250728,Hard,Lulu Sun,Sorana Cirstea
20250728,Hard,Marie Bouzkova,Moyuka Uchijima
20250728,Hard,Naomi Osaka,Ariana Arseneault
20250728,Hard,Renata Zarazua,Katie Boulter
20250728,Hard,Lucia Bronzetti,Elizabeth Mandlik
20250728,Hard,Anastasija Sevastova,Ajla Tomljanovic
20250728,Hard,Eugenie Bouchard,Emiliana Arango
20250729,Hard,Antonia Ruzic,Anastasia Potapova
20250729,Hard,Maria Sakkari,Carson Branstine
20250729,Hard,Daria Kasatkina,Anna Blinkova
20250729,Hard,Catherine McNally,Alycia Parks
20250729,Hard,Emma Navarro,Rebecca Marino
20250729,Hard,Dayana Yastremska,Camila Osorio
20250729,Hard,Maya Joint,Leylah Fernandez
20250729,Hard,Anna Kalinskaya,Ann Li
20250729,Hard,Marta Kostyuk,Marketa Vondrousova
20250729,Hard,Mirra Andreeva,Bianca Andreescu
20250729,Hard,Jaqueline Cristian,Linda Noskova
20250729,Hard,Aoi Ito,Jasmine Paolini
20250729,Hard,Veronika Kudermetova,Olga Danilovic
20250729,Hard,Jessica Bouzas Maneiro,Ashlyn Krueger
20250729,Hard,Marie Bouzkova,Diana Shnaider
20250729,Hard,Zhu Lin,Ekaterina Alexandrova
20250729,Hard,Elena Rybakina,Hailey Baptiste
20250729,Hard,Coco Gauff,Danielle Collins
20250729,Hard,Suzan Lamens,Beatriz Haddad Maia
20250730,Hard,Victoria Mboko,Sofia Kenin
20250730,Hard,McCartney Kessler,Maya Joint
20250730,Hard,Madison Keys,Laura Siegemund
20250730,Hard,Anastasija Sevastova,Magda Linette
20250730,Hard,Naomi Osaka,Liudmila Samsonova
20250730,Hard,Clara Tauson,Lucia Bronzetti
20250730,Hard,Jelena Ostapenko,Renata Zarazua
20250730,Hard,Catherine McNally,Rebecca Sramkova
20250730,Hard,Iga Swiatek,Guo Hanyu
20250730,Hard,Jessica Pegula,Maria Sakkari
20250730,Hard,Anna Kalinskaya,Elise Mertens
20250730,Hard,Yuliia Starodubtseva,Magdalena Frech
20250730,Hard,Emma Raducanu,Peyton Stearns
20250730,Hard,Belinda Bencic,Eugenie Bouchard
20250730,Hard,Eva Lys,Anastasia Pavlyuchenkova
20250730,Hard,Karolina Muchova,Antonia Ruzic
20250731,Hard,Amanda Anisimova,Lulu Sun
20250731,Hard,Elina Svitolina,Kamilla Rakhimova
20250731,Hard,Zhu Lin,Suzan Lamens
20250731,Hard,Marta Kostyuk,Daria Kasatkina
20250731,Hard,McCartney Kessler,Mirra Andreeva
20250731,Hard,Coco Gauff,Veronika Kudermetova
20250731,Hard,Jessica Bouzas Maneiro,Aoi Ito
20250731,Hard,Victoria Mboko,Marie Bouzkova
20250801,Hard,Dayana Yastremska,Emma Navarro
20250801,Hard,Elena Rybakina,Jaqueline Cristian
20250801,Hard,Clara Tauson,Yuliia Starodubtseva
20250801,Hard,Naomi Osaka,Jelena Ostapenko
20250801,Hard,Madison Keys,Catherine McNally
20250801,Hard,Anastasija Sevastova,Jessica Pegula
20250801,Hard,Karolina Muchova,Belinda Bencic
20250801,Hard,Iga Swiatek,Eva Lys
20250802,Hard,Amanda Anisimova,Emma Raducanu
20250802,Hard,Elina Svitolina,Anna Kalinskaya
20250802,Hard,Marta Kostyuk,McCartney Kessler
20250802,Hard,Elena Rybakina,Dayana Yastremska
20250802,Hard,Victoria Mboko,Coco Gauff
20250803,Hard,Jessica Bouzas Maneiro,Zhu Lin
20250803,Hard,Madison Keys,Karolina Muchova
20250803,Hard,Naomi Osaka,Anastasija Sevastova
20250803,Hard,Clara Tauson,Iga Swiatek
20250804,Hard,Elina Svitolina,Amanda Anisimova
20250804,Hard,Elena Rybakina,Marta Kostyuk
20250804,Hard,Victoria Mboko,Jessica Bouzas Maneiro
20250805,Hard,Clara Tauson,Madison Keys
20250805,Hard,Naomi Osaka,Elina Svitolina
20250806,Hard,Victoria Mboko,Elena Rybakina
20250807,Hard,Naomi Osaka,Clara Tauson
20250807,Hard,Victoria Mboko,Naomi Osaka
20250726,Hard,Facundo Bagnis,Terence Atmane
20250726,Hard,Juan Pablo Ficovich,Kyrian Jacquet
20250726,Hard,Adrian Mannarino,Juan Carlos Aguilar
20250726,Hard,Shintaro Mochizuki,Yasutaka Uchiyama
20250726,Hard,James Duckworth,Justin Boulais
20250726,Hard,Yosuke Watanuki,Dalibor Svrcina
20250726,Hard,Pierre-Hugues Herbert,Li Tu
20250726,Hard,Emilio Nava,Mitchell Krueger
20250726,Hard,Valentin Royer,Alvin Nicholas  Tudorica
20250726,Hard,Ugo Blanchet,Chun-Hsin Tseng
20250726,Hard,Colton Smith,Patrick Kypson
20250726,Hard,Tristan Boyer,James Trotter
20250726,Hard,Tomas Barrios Vera,Chak Lam Coleman Wong
20250727,Hard,Alexander Blockx,Duje Ajdukovic
20250727,Hard,Dan Martin,Taro Daniel
20250727,Hard,Tristan Schoolkate,Govind Nanda
20250727,Hard,Adam Walton,Benjamin Bonzi
20250727,Hard,Reilly Opelka,Sebastian Ofner
20250727,Hard,Learner Tien,Colton Smith
20250727,Hard,Tomas Barrios Vera,Gael Monfils
20250727,Hard,Giovanni Mpetshi Perricard,Shintaro Mochizuki
20250727,Hard,Tomas Martin Etcheverry,Pierre-Hugues Herbert
20250727,Hard,Juan Pablo Ficovich,Jacob Fearnley
20250727,Hard,Roman Safiullin,Ugo Blanchet
20250727,Hard,Nicolas Arseneault,Valentin Royer
20250727,Hard,Emilio Nava,Zizou Bergs
20250727,Hard,Facundo Bagnis,Vasek Pospisil
20250727,Hard,Miomir Kecmanovic,Quentin Halys
20250728,Hard,James Duckworth,Shang Juncheng
20250728,Hard,Christopher O'Connell,Chun-Hsin Tseng
20250728,Hard,Ethan Quinn,Yoshihito Nishioka
20250728,Hard,Bu Yunchaokete,Vit Kopriva
20250728,Hard,Mackenzie McDonald,David Goffin
20250728,Hard,Jaume Munar,Dan Martin
20250728,Hard,Dalibor Svrcina,Alexander Blockx
20250728,Hard,Hugo Gaston,Mattia Bellucci
20250728,Hard,Aleksandar Vukic,Pedro Martinez
20250728,Hard,Yosuke Watanuki,Daniel Altmaier
20250728,Hard,Tristan Schoolkate,Joao Fonseca
20250728,Hard,Francisco Comesana,Damir Dzumhur
20250728,Hard,Adrian Mannarino,Marcos Giron
20250728,Hard,Tristan Boyer,Aleksandar Kovacevic
20250728,Hard,Roberto Carballes Baena,Camilo Ugo Carabelli
20250728,Hard,Matteo Gigante,Borna Coric
20250728,Hard,Pablo Carreno Busta,Liam Draxl
20250729,Hard,Fabian Marozsan,Hugo Dellien
20250729,Hard,Alexis Galarneau,Arthur Rinderknech
20250729,Hard,Emilio Nava,Terence Atmane
20250729,Hard,Alexandre Muller,Miomir Kecmanovic
20250729,Hard,Holger Rune,Giovanni Mpetshi Perricard
20250729,Hard,Alex Michelsen,Tomas Barrios Vera
20250729,Hard,Karen Khachanov,Juan Pablo Ficovich
20250729,Hard,Lorenzo Musetti,James Duckworth
20250729,Hard,Alexei Popyrin,Nicolas Arseneault
20250729,Hard,Corentin Moutet,Jenson Brooksby
20250729,Hard,Tomas Martin Etcheverry,Tallon Griekspoor
20250729,Hard,Francisco Cerundolo,Jaume Munar
20250729,Hard,Casper Ruud,Roman Safiullin
20250729,Hard,Nuno Borges,Facundo Bagnis
20250729,Hard,Daniil Medvedev,Dalibor Svrcina
20250729,Hard,Learner Tien,Denis Shapovalov
20250729,Hard,Reilly Opelka,Tomas Machac
20250730,Hard,Matteo Arnaldi,Tristan Schoolkate
20250730,Hard,Alexander Zverev,Adam Walton
20250730,Hard,Andrey Rublev,Hugo Gaston
20250730,Hard,Aleksandar Vukic,Cameron Norrie
20250730,Hard,Ben Shelton,Adrian Mannarino
20250730,Hard,Lorenzo Sonego,Bu Yunchaokete
20250730,Hard,Flavio Cobolli,Alexis Galarneau
20250730,Hard,Gabriel Diallo,Matteo Gigante
20250730,Hard,Brandon Nakashima,Ethan Quinn
20250730,Hard,Jakub Mensik,Tristan Boyer
20250730,Hard,Frances Tiafoe,Yosuke Watanuki
20250730,Hard,Jiri Lehecka,Mackenzie McDonald
20250730,Hard,Alejandro Davidovich Fokina,Corentin Moutet
20250730,Hard,Fabian Marozsan,Felix Auger-Aliassime
20250730,Hard,Christopher O'Connell,Stefanos Tsitsipas
20250730,Hard,Arthur Fils,Pablo Carreno Busta
20250731,Hard,Taylor Fritz,Roberto Carballes Baena
20250731,Hard,Alex de Minaur,Francisco Comesana
20250731,Hard,Karen Khachanov,Emilio Nava
20250731,Hard,Alex Michelsen,Lorenzo Musetti
20250731,Hard,Francisco Cerundolo,Tomas Martin Etcheverry
20250731,Hard,Casper Ruud,Nuno Borges
20250731,Hard,Learner Tien,Reilly Opelka
20250731,Hard,Alexander Zverev,Matteo Arnaldi
20250731,Hard,Holger Rune,Alexandre Muller
20250801,Hard,Alexei Popyrin,Daniil Medvedev
20250801,Hard,Alejandro Davidovich Fokina,Jakub Mensik
20250801,Hard,Andrey Rublev,Lorenzo Sonego
20250801,Hard,Jiri Lehecka,Arthur Fils
20250801,Hard,Frances Tiafoe,Aleksandar Vukic
20250801,Hard,Flavio Cobolli,Fabian Marozsan
20250801,Hard,Taylor Fritz,Gabriel Diallo
20250802,Hard,Ben Shelton,Brandon Nakashima
20250802,Hard,Alex de Minaur,Christopher O'Connell
20250802,Hard,Alex Michelsen,Learner Tien
20250802,Hard,Karen Khachanov,Casper Ruud
20250802,Hard,Alexei Popyrin,Holger Rune
20250803,Hard,Alexander Zverev,Francisco Cerundolo
20250803,Hard,Alex de Minaur,Frances Tiafoe
20250803,Hard,Andrey Rublev,Alejandro Davidovich Fokina
20250803,Hard,Ben Shelton,Flavio Cobolli
20250804,Hard,Taylor Fritz,Jiri Lehecka
20250804,Hard,Alexander Zverev,Alexei Popyrin
20250805,Hard,Karen Khachanov,Alex Michelsen
20250805,Hard,Taylor Fritz,Andrey Rublev
20250806,Hard,Ben Shelton,Alex de Minaur
20250806,Hard,Karen Khachanov,Alexander Zverev
20250807,Hard,Ben Shelton,Taylor Fritz
20250807,Hard,Ben Shelton,Karen Khachanov
20250805,Hard,Varvara Gracheva,Mihaela Buzarnescu
20250805,Hard,Ella Seidel,Varvara Lepchenko
20250805,Hard,Viktoriya Tomova,Louisa Chirico
20250805,Hard,Elsa Jacquemot,Kaja Juvan
20250805,Hard,Iva Jovic,Ulrikke Eikeri
20250805,Hard,Priscilla Hon,Elisabetta Cocciaretto
20250805,Hard,Laura Siegemund,Destanee Aiava
20250805,Hard,Kamilla Rakhimova,Jodie Burrage
20250805,Hard,Anastasia Zakharova,Heather Watson
20250805,Hard,Rebecca Marino,Elizabeth Mandlik
20250805,Hard,Solana Sierra,Martina Trevisan
20250805,Hard,Guo Hanyu,Anca Todoni
20250805,Hard,Maddison Inglis,Nuria Parrizas Diaz
20250805,Hard,Emina Bektas,Katarzyna Kawa
20250805,Hard,Cristina Bucsa,Maria Mateas
20250805,Hard,Eri Hozumi,Ena Shibahara
20250805,Hard,Aoi Ito,Aleksandra Krunic
20250805,Hard,Dalma Galfi,Nao Hibino
20250805,Hard,Yuan Yue,Astra Sharma
20250806,Hard,Kamilla Rakhimova,Rebecca Marino
20250806,Hard,Laura Siegemund,Guo Hanyu
20250806,Hard,Antonia Ruzic,Usue Maitane Arconada
20250806,Hard,Leolia Jeanjean,Carol Zhao
20250806,Hard,Whitney Osuigwe,Aliaksandra Sasnovich
20250806,Hard,Rebeka Masarova,Lauren Davis
20250806,Hard,Viktoriya Tomova,Elsa Jacquemot
20250806,Hard,Ella Seidel,Priscilla Hon
20250806,Hard,Clervie Ngounoue,Olivia Gadecki
20250806,Hard,Emina Bektas,Solana Sierra
20250806,Hard,Antonia Ruzic,Eri Hozumi
